Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
30.3309,0,0.03956468,31.93125,8.64,18.51629,15.46353,4.501917E-07
30.54604,0,0.03956468,31.93125,8.64,18.51629,15.46342,9.003834E-07
30.76155,0,0.03956468,31.93125,8.64,18.51629,15.46332,9.003834E-07
30.97677,0,0,31.93125,8.64,18.51629,15.46322,2.250958E-07
31.1922,0,0,31.93125,8.64,18.51629,15.46313,4.501917E-07
31.40751,0,0,31.93125,8.64,18.51629,15.46302,6.752875E-07
31.62287,0,0,31.93125,8.64,18.51629,15.46292,1.125479E-06
31.83841,0,0,31.93125,8.64,18.51629,15.46282,9.003834E-07
32.05403,0,0,31.93125,8.64,18.51629,15.46271,-2.250958E-07
32.26897,0,0,31.93125,8.64,18.51629,15.46261,4.501917E-07
32.48434,0,0,31.93125,8.64,18.51629,15.4625,4.501917E-07
32.69971,0,0.07912936,31.93125,8.64,18.51629,15.4624,9.003834E-07
32.91507,0,0,31.93125,8.64,18.51629,15.4623,9.003834E-07
33.13045,0,0,31.93125,8.64,18.51629,15.4622,2.250958E-07
33.34591,0,0,31.93125,8.64,18.51629,15.46209,2.250958E-07
33.56117,0,0,31.93125,8.64,18.51629,15.46199,2.250958E-07
33.77656,0,0,31.93125,8.64,18.51629,15.46188,-2.250958E-07
33.99215,0,0,31.93125,8.64,18.51629,15.46178,0
34.20727,0,0,31.93125,8.64,18.51629,15.46168,9.003834E-07
34.42278,0,0,31.93125,8.64,18.51629,15.46157,4.501917E-07
34.638,0,0,31.93125,8.64,18.51629,15.46147,9.003834E-07
34.85337,0,0,31.93125,8.64,18.51629,15.46137,6.752875E-07
35.06874,0,0,31.93125,8.64,18.51629,15.46127,0
35.28411,0,0,31.93125,8.64,18.51629,15.46116,4.501917E-07
35.49947,0,0,31.93125,8.64,18.51629,15.46106,6.752875E-07
35.71522,0,0,31.93125,8.64,18.51629,15.46097,6.752876E-07
35.93021,0,0,31.93125,8.64,18.51629,15.46086,0
36.14557,0,0,31.93125,8.64,18.51629,15.46076,2.250959E-07
36.36095,0,0,31.93125,8.64,18.51629,15.46066,4.501917E-07
36.57631,0,0,31.93125,8.64,18.51629,15.46057,6.752875E-07
36.79168,0,0,31.93125,8.64,18.51629,15.46046,4.501917E-07
37.00715,0,0,31.93125,8.64,18.51629,15.46035,9.003834E-07
37.22272,0,0,31.93125,8.64,18.51629,15.46024,9.003834E-07
37.43777,0,0,31.93125,8.64,18.51629,15.46013,4.501917E-07
37.65314,0,0,31.93125,8.64,18.51629,15.46003,4.501917E-07
37.86851,0,0,31.93125,8.64,18.51629,15.45993,6.752875E-07
38.08387,0,0,31.93125,8.64,18.51629,15.45984,6.752875E-07
38.29924,0,0,31.93125,8.64,18.51629,15.45973,-2.250958E-07
38.51469,0,0,31.93125,8.64,18.51629,15.45964,-4.501917E-07
38.72997,0,0,31.93125,8.64,18.51629,15.45953,-2.250958E-07
38.94534,0,0,31.93125,8.64,18.51629,15.45942,0
39.16071,0,0,31.93125,8.64,18.51629,15.45931,2.250958E-07
39.37645,0,0,31.93125,8.64,18.51629,15.45922,0
39.59144,0,0,31.93125,8.64,18.51629,15.45911,0
39.8068,0,0,31.93125,8.64,18.51629,15.459,0
40.02219,0,0,31.93125,8.64,18.51629,15.45889,6.752875E-07
40.23754,0,0.07912936,31.93125,8.64,18.51629,15.45878,0
40.45331,0,0.07912936,31.93125,8.64,18.51629,15.45868,2.250958E-07
40.66827,0,0.03956468,31.93125,8.64,18.51629,15.45858,4.501917E-07
40.88364,0,0,31.93125,8.64,18.51629,15.45848,6.752875E-07
41.09901,0,0,31.93125,8.64,18.51629,15.45837,6.752875E-07
41.31437,0,0,31.93125,8.64,18.51629,15.45828,6.752876E-07
41.52974,0,0,31.93125,8.64,18.51629,15.45818,1.125479E-06
41.74511,0,0,31.93125,8.64,18.51629,15.45808,1.125479E-06
41.96048,0,0,31.93125,8.64,18.51629,15.45798,4.501917E-07
42.17584,0,0,31.93125,8.64,18.51629,15.45789,6.752875E-07
42.3912,0,0,31.93125,8.64,18.51629,15.45779,2.250958E-07
42.60657,0,0,31.93125,8.64,18.51629,15.45768,-2.250958E-07
42.81409,0,0,31.93125,8.64,18.51629,15.45758,2.250958E-07
43.0292,0,0.118694,31.93125,8.64,18.51629,15.45747,0
43.24485,0,0.313618,31.93125,8.64,18.46023,15.77362,0.0004432938
43.45984,0,8.617539,31.93125,8.64,18.05342,24.38981,0.008734683
43.6752,0,12.79975,31.93125,8.64,17.98039,37.19067,0.003701298
43.89057,0,9.667751,31.93125,8.64,18.64356,46.81779,359.9882
44.10593,0,1.671097,31.93125,8.64,18.88816,48.54168,-0.00240886
44.3213,0,3.673904,31.93125,8.64,17.25345,51.93587,0.04356248
44.53669,0,22.87161,31.93125,8.64,13.27509,74.43772,0.1791975
44.75203,0,21.19798,31.93125,8.64,12.54646,95.59014,0.05327819
44.9674,0,18.96613,31.93125,8.64,14.13154,114.4246,359.946
45.18291,0,3.863163,31.93125,8.64,14.93933,118.1605,359.9871
45.39814,0,16.83399,31.93125,8.64,12.94907,134.8913,0.1248537
45.61351,0,27.83038,31.93125,8.64,12.34004,162.6523,0.04416474
45.82915,0,25.74359,31.93125,8.64,13.25822,188.3122,359.9446
46.04424,0.1036991,10.95508,32.01015,8.584942,14.49708,199.2138,359.9708
46.25122,0.4947142,1.513701,31.94114,8.106597,14.71714,200.8129,359.9942
46.46659,0.754601,1.323965,31.68121,7.398186,14.95839,199.5556,-0.0003338251
46.68196,0.7545989,1.228716,31.43033,6.686517,14.62973,199.8635,0.003565926
46.89732,0.7545989,17.81099,31.11906,6.001147,14.56815,217.6662,359.9934
47.11269,0.6859996,16.20174,30.66457,5.490431,15.20817,233.8441,359.9639
47.32806,0.7545984,16.62553,30.02199,5.100647,17.0818,250.3542,359.9315
47.54343,0.7546008,3.723945,29.30736,4.859507,17.50739,254.085,359.9874
47.75879,0.7546015,1.332913,28.58012,4.658259,18.06898,255.3506,-0.003006714
47.97416,0.6859975,0.118694,27.91629,4.485266,18.1581,255.5409,-0.0005606763
48.18953,0.7203022,5.014884,27.22125,4.296533,16.67981,250.7948,359.972
48.40489,0.3772971,4.886754,26.86704,4.166958,15.43129,246.1042,359.9848
48.62026,0.5145016,1.147136,26.39768,3.956295,15.13947,244.9327,-0.002768395
48.83612,0.6860011,0,25.77642,3.66537,15.09859,244.7662,-0.0004978612
49.05099,0.5648405,0,25.42999,3.343579,15.09121,244.7362,-7.33944E-05
49.2668,0.322067,0,25.43,3.021512,15.09013,244.7318,-1.016905E-05
49.48172,0.322108,0,25.43,2.699404,15.08997,244.7312,-1.768529E-06
49.69709,0.3221135,0,25.43,2.37729,15.08994,244.731,8.842645E-07
49.91246,0.2989483,1.954885,25.43,2.078342,14.31979,242.9051,-0.003469971
50.12782,0.3453898,0.3111249,25.43,1.732952,14.11555,242.4026,-0.0006673092
50.34319,0.3259695,10.80385,25.43,1.406983,15.1233,253.157,359.9543
50.55856,0.1701298,14.36761,25.43,1.236853,15.45343,267.5281,359.9888
50.77393,0.03275502,9.572808,25.43,1.238647,15.46522,277.0644,-0.002826741
50.98935,0.1267285,8.781251,25.43,1.365376,16.80552,285.7233,359.9743
51.20492,0.3335394,1.967183,25.43,1.698915,17.8752,287.4906,359.9933
51.42002,0.6874725,2.32065,25.46249,2.384075,17.12378,285.6039,359.9895
51.63539,0.6860003,12.36324,25.65962,3.040255,16.727,297.8501,359.9928
51.85076,0.6351465,24.92091,26.0107,3.56453,17.36334,322.7561,359.9716
52.06621,0.1775168,16.37752,26.14859,3.675523,17.80296,339.1368,359.9828
52.28149,0.3444172,1.946421,26.1081,4.011103,17.83245,341.147,-0.003028704
52.49686,0.7291857,1.02998,25.87755,4.70284,17.57023,340.1265,-0.002711064
52.71223,0.6860003,1.723212,25.78967,5.378844,17.20747,338.411,-0.001678741
52.92759,0.7546004,3.41648,25.70449,6.127365,16.35925,334.9404,359.977
53.14296,0.7545994,13.25739,25.50419,6.841344,14.10221,321.8884,359.9464
53.35833,0.5454763,5.968454,25.4675,7.355734,13.99286,315.9846,359.9919
53.57372,0.6319796,5.21547,25.36246,7.969142,16.89225,311.6667,0.03439532
53.78906,0.5261537,3.359393,25.027,8.345186,18.32458,308.592,0.01205665
54.00443,0.4180306,0.2865528,24.64329,8.503685,18.54029,308.1307,0.001929793
54.21979,0.0607903,0,24.59395,8.539195,18.57208,308.063,0.0002873162
54.43516,0.1730008,1.078567,24.45309,8.639327,18.4535,307.0048,-0.001313178
54.65052,0.678767,1.138761,23.79086,8.760984,18.28397,305.837,-0.0005062326
54.86589,0.7546024,0,23.04258,8.668853,18.25972,305.6654,-8.001492E-05
55.08126,0.7545981,12.51662,22.29429,8.579467,19.74429,318.0696,359.9229
55.29663,0.5549024,16.92154,21.75232,8.68247,23.08575,334.61,359.8901
55.51199,0.2311137,3.368237,21.81036,8.870747,23.86129,337.9422,359.9755
55.72736,0.6664913,0.4039854,22.41161,9.154534,24.00858,338.545,-0.003747882
55.94302,0.5028623,0,22.87655,9.203784,24.03039,338.6336,-0.0005543319
56.15812,0.1179225,0,22.97259,9.257385,24.03355,338.6466,-8.179635E-05
56.37368,0.3332343,0,22.65472,9.28194,24.03398,338.6485,-1.448969E-05
56.58973,0.7326896,0.256068,21.96686,9.030189,23.92191,338.3904,-0.0007808286
56.80419,0.7319924,7.591321,21.26931,8.819804,21.33978,331.2122,359.9468
57.01956,0.6914262,7.66959,20.64447,9.063935,19.02228,323.8985,359.9628
57.23492,0.5154921,5.039458,20.31549,9.460449,14.60422,321.6791,359.9716
57.45052,0.1158024,7.916112,20.24374,9.551343,8.105189,317.8728,359.9305
57.66566,0,19.5703,20.24374,9.551343,6.689762,298.4401,359.9488
57.88116,0,27.3623,20.24374,9.551343,8.764267,271.2527,0.1239131
58.09639,0,6.22592,20.24374,9.551343,9.978257,265.1684,0.03557312
58.31181,0,7.765428,20.24374,9.551343,7.231694,257.9536,359.9039
58.52713,0,27.47677,20.24374,9.551343,3.221663,230.826,359.8138
58.74249,0,22.38267,20.24374,9.551343,3.072238,208.4556,359.9733
58.95786,0,6.278347,20.24374,9.551343,3.20866,202.1737,-0.002633644
59.17323,0,0.7325453,20.24374,9.551343,3.231757,201.2808,-0.000422329
59.38861,0,0.03956468,20.24374,9.551343,3.236061,201.1193,-6.092853E-05
59.60396,0,3.118269,20.24374,9.551343,3.008458,204.2225,0.01190643
59.81935,0,23.77333,20.24374,9.551343,1.175114,227.892,0.07775992
60.03492,0,5.267924,20.24374,9.551343,2.124982,228.185,0.004467988
60.25006,0,27.34543,20.24374,9.551343,1.553444,255.5056,0.06559479
60.46542,0,16.75158,20.24374,9.551343,0.80506,271.9955,0.0236925
60.68079,0,2.062189,20.24374,9.551343,359.8689,271.5074,0.006333822
60.89626,0,26.54842,20.24374,9.551343,359.8589,298.0194,359.9485
61.11153,0,27.19415,20.24374,9.551343,2.319087,325.0923,359.858
61.32689,0.01020812,19.72822,20.23808,9.559836,6.046791,344.4635,359.8479
61.54242,0.3409447,5.01369,20.14079,9.885466,7.150571,349.3825,359.9694
61.75763,0.7291397,0.5897669,20.00675,10.60215,7.314998,350.1058,-0.004673817
61.973,0.6859987,0.3945392,19.88896,11.27796,7.406252,349.7799,-0.0004439307
62.18836,0.5487994,2.034859,19.78606,11.81699,6.896025,347.7403,-0.001723215
62.40372,0.5488016,0.7030777,19.66885,12.35313,6.670503,347.9645,0.001414513
62.61987,0.7546007,16.62217,19.56554,13.09896,6.624742,4.586522,-0.0003571274
62.83446,0.6859998,9.764263,19.65551,13.77773,6.297418,14.35536,0.005975009
63.04982,0.7546005,4.304884,19.84856,14.50697,6.242825,18.69348,0.001123612
63.2655,0.7545992,5.837829,19.81435,15.25424,7.039346,24.48496,359.9819
63.61621,0.2057988,2.961637,19.75321,15.45058,7.486892,27.41252,359.9718
63.826,1.158849,142.1898,19.44507,16.03132,18.43304,168.7249,359.3753
64.04137,0,7.255842,19.44507,16.03132,20.66798,174.6986,359.8891
64.25674,0,5.007539,19.44507,16.03132,20.82393,169.7959,359.9807
64.47211,0,7.184594,19.44507,16.03132,18.79969,162.8984,359.9316
64.68747,0,19.64079,19.44507,16.03132,16.18077,143.4475,359.9016
64.90335,0,5.703345,19.44507,16.03132,16.10571,137.7644,359.9849
65.1182,0,5.331183,19.44507,16.03132,14.90505,132.5559,359.9527
65.33357,0,9.242373,19.44507,16.03132,13.40387,123.4402,359.9662
65.54893,0,10.21752,19.44507,16.03132,13.22312,113.2695,359.9938
65.76431,0,1.369581,19.44507,16.03132,13.707,111.9216,-3.427327E-05
65.97971,0,0.03956468,19.44507,16.03132,13.7865,111.8269,7.0328E-06
66.19504,0,0,19.44507,16.03132,13.7978,111.8134,1.758285E-06
66.4104,0,0,19.44507,16.03132,13.79982,111.8109,1.318725E-06
66.62577,0,0,19.44507,16.03132,13.80011,111.8105,0
66.84113,0,0,19.44507,16.03132,13.80024,111.8104,8.791519E-07
67.05658,0,0,19.44507,16.03132,13.80035,111.8103,8.791521E-07
67.27216,0,0.118694,19.44507,16.03132,13.80049,111.8102,4.395764E-07
67.48724,0,0,19.44507,16.03132,13.80062,111.8101,-4.395766E-07
67.70261,0,0,19.44507,16.03132,13.80076,111.81,-4.395769E-07
67.91842,0,0,19.44507,16.03132,13.80089,111.8099,4.395771E-07
68.13334,0,0,19.44507,16.03132,13.801,111.8098,-8.791547E-07
68.34747,2.384186E-07,0.6305581,19.44507,16.03132,14.10474,111.2549,1.32047E-06
68.56283,2.026558E-06,8.578795,19.44507,16.03132,18.22942,103.7192,1.797775E-06
68.7782,8.821487E-05,7.650904,19.44507,16.03132,21.90792,96.99861,-9.202281E-07
68.99377,0.0006887913,7.318978,19.44507,16.03132,25.42834,90.56686,9.453568E-07
69.20533,0.003859401,6.839592,19.44507,16.03132,28.72171,84.54989,9.735559E-07
69.42046,0.01242256,6.651863,19.44507,16.03132,31.92776,78.69248,0
69.63599,0.02871633,6.351601,19.44507,16.03132,34.9841,73.10857,-2.084125E-06
69.85112,0.07215881,6.019437,19.44507,16.03132,37.88595,67.80695,0
70.06662,0.1314797,5.737438,19.44507,16.03132,40.64952,62.75792,2.250597E-06
70.28185,0.2072625,5.444697,19.44507,16.03132,43.27288,57.96508,-2.345218E-06
70.49722,0.04332167,5.154527,19.44507,16.03132,45.7525,53.43484,0
70.71301,0,4.887125,19.44507,16.03132,48.10807,49.13126,2.55725E-06
70.92846,0,4.597439,19.44507,16.03132,50.32933,45.07303,0
71.14398,0,4.346565,19.44507,16.03132,52.42745,41.23977,0
71.35912,0,4.079264,19.44507,16.03132,54.39822,37.63923,-1.466591E-06
71.57466,0,3.837444,19.44507,16.03132,56.25493,34.24705,1.536949E-06
71.78985,0,3.588132,19.44507,16.03132,57.99296,31.07168,1.610822E-06
72.00522,0,3.359592,19.44507,16.03132,59.62257,28.0944,1.68832E-06
72.22058,0,3.140654,19.44507,16.03132,61.14324,25.31615,1.769033E-06
72.43595,0,2.929726,19.44507,16.03132,62.56094,22.72604,0
72.65131,0,2.705584,19.44507,16.03132,63.8783,20.31922,0
72.86668,0,2.48639,19.44507,16.03132,65.09928,18.0885,-2.027738E-06
73.08213,0,2.281958,19.44507,16.03132,66.22818,16.02598,0
73.29742,0,2.144046,19.44507,16.03132,67.26806,14.12614,0
73.51278,0,1.944551,19.44507,16.03132,68.22011,12.3868,1.150508E-06
73.72836,0,1.77494,19.44507,16.03132,69.0919,10.79407,-1.196196E-06
73.94351,0,1.594019,19.44507,16.03132,69.88717,9.34116,1.241417E-06
74.159,0,1.402669,19.44507,16.03132,70.60474,8.030113,1.285481E-06
74.37425,0,1.25594,19.44507,16.03132,71.25314,6.845502,0
