Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
25.38064,0.6554745,0,21.28625,10.242,26.8146,14.3382,-4.065721E-06
25.59601,0.1418169,0.3889152,21.18549,10.31749,26.8424,14.73757,-0.000287541
25.81138,0.0423013,0.7241325,21.18549,10.31749,26.97383,15.623,-0.0002392579
26.02714,0.0423013,0,21.18549,10.31749,26.99366,15.75307,-3.952403E-05
26.24211,0.05476829,7.366902,21.17162,10.33251,20.82716,11.7101,359.885
26.45803,0.391483,4.723539,21.17536,10.71681,17.26687,8.80794,359.9681
26.67284,0.6757482,7.961106,21.25145,11.38686,18.12473,0.9077176,0.01145672
26.88855,0.7148379,4.265768,21.24633,12.10012,18.72437,356.6541,0.005757508
27.10362,0.3083115,0.3902543,21.22896,12.4039,18.82732,356.0196,0.0009497883
27.31894,0.0408639,0,21.22868,12.40812,18.84264,355.9264,0.0001417454
27.53434,0.0002030134,0,21.22868,12.40812,18.84478,355.9131,2.480859E-05
27.74969,0,0.3670778,21.22868,12.40812,18.77583,356.4409,0.00011458
27.96504,0,0,21.22868,12.40812,18.75669,356.6078,2.197792E-05
28.18041,0,0,21.22868,12.40812,18.7539,356.6323,3.268457E-06
28.39577,0,0,21.22868,12.40812,18.7535,356.6358,5.635258E-07
28.61121,0,6.439968,21.22868,12.40812,18.76849,3.080409,0.0001868254
28.82708,0,27.0243,21.22868,12.40812,19.14042,30.08665,359.977
29.04187,0,5.521936,21.22868,12.40812,19.64736,35.60282,359.992
29.25724,0,19.52174,21.22868,12.40812,18.08842,55.06633,0.07897183
29.47278,0,44.91533,21.22868,12.40812,17.94055,99.87124,-0.002807991
29.68833,0,17.29201,21.22868,12.40812,18.69509,117.0585,359.9789
29.90343,0.2375497,2.533746,21.4408,12.38614,18.9306,119.5947,-0.004044519
30.11871,0.718819,4.120983,21.80623,11.77713,18.76183,123.754,0.008308134
30.33407,0.6859995,19.85925,21.88266,11.0992,18.48734,143.6089,0.007176643
30.54944,0.7546016,10.93729,21.72729,10.36254,18.90036,154.5405,359.9927
30.76481,0.7546014,5.577678,21.4605,9.656992,19.10085,160.1304,-0.002408326
30.98072,0.7545995,6.895062,21.18712,8.954895,18.90367,166.9975,0.001823846
31.19554,0.6859998,1.204516,21.18187,8.275026,18.89471,168.2961,0.0003420093
31.41091,0.7545999,3.991759,21.32081,7.533371,19.16681,172.3262,-0.003258256
31.62628,0.7546002,4.036395,21.40278,6.783483,19.16587,176.3846,-0.0004128442
