Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
287.7206,0.6848582,37.34448,66.9558,14.43605,8.923169,318.3877,-0.005056197
288.7312,0.6879582,3.875522,66.41123,14.02553,9.625558,318.4037,0.0006291236
289.7418,0.6442399,26.73381,65.96928,14.04795,8.730761,338.691,-0.003178288
290.7525,0.6879236,10.25894,66.2011,14.68956,10.06712,335.0376,0.001660543
291.755,0.6879545,0.8470963,66.43117,15.33781,10.2181,333.4582,4.988315E-06
292.7655,0.7017213,0.6627105,66.65361,16.00334,9.858309,334.0195,0.0006640087
293.7671,0.6879604,0.03956468,66.87891,16.65336,9.711057,334.2533,-6.496389E-07
294.7681,0.6879648,0.4179563,67.10275,17.30389,10.04917,333.538,6.286301E-06
295.7688,0.6879583,5.306022,67.33792,17.95033,9.663315,334.8455,0.001397174
296.7699,0.6879591,10.85584,67.5945,18.58838,5.638858,345.3984,0.03217573
297.7785,0.7017114,10.02684,67.99558,19.16239,2.502938,355.3381,0.0004978848
298.7796,0.6879657,0,68.44023,19.68735,2.48273,355.3945,5.341099E-08
299.7808,0.6879583,66.4761,68.32938,20.23225,4.724789,290.4958,-0.001995004
300.7821,0.4124048,36.18009,68.17532,20.49485,5.459319,326.8721,359.992
301.7927,0.6800076,25.4672,68.4212,21.12789,9.095119,352.1678,359.961
302.8035,0.5489495,44.16372,68.56995,21.6454,8.23916,331.6906,359.9868
303.8138,0.02379623,62.71814,68.56675,21.62211,2.981088,268.8593,359.9491
304.8181,0.6052749,39.16533,68.36921,21.05,7.408264,231.0466,0.01499922
305.8283,0.6855063,15.16612,68.1838,20.39744,7.060732,215.5882,-0.0002449698
306.8389,1.197649,6.572678,67.75573,19.28646,7.284051,208.8013,4.088419E-06
307.8495,1.037441,0.03956468,67.41542,18.30642,7.284612,208.7975,2.151802E-07
308.8603,0.7011786,0.03956468,67.34013,17.62202,7.285205,208.7974,-1.075902E-07
309.8706,0.6879711,0.1582587,67.02048,17.01308,7.285764,208.7975,-3.227712E-07
310.8815,0.7017187,0.03956468,66.88943,16.35013,7.286345,208.7976,0
311.8917,0.6879694,0,66.65429,15.71043,7.286911,208.7976,-7.531348E-07
312.9023,1.013997,0,66.64289,14.71783,7.287492,208.7977,-3.227724E-07
313.913,1.225766,0,66.08307,13.62804,7.28807,208.7977,-4.303638E-07
314.9235,0.7017502,0.03956468,65.74503,13.01308,7.288651,208.7978,-2.151822E-07
315.934,0.9993975,0,65.27194,12.1335,7.2892,208.7978,-3.227736E-07
316.9446,0.6959607,0.118694,65.10931,11.46587,7.289788,208.7978,0
317.9554,0.6879671,23.60367,65.21716,10.78839,10.71806,232.1656,359.9859
318.966,0.7017171,28.50909,65.07758,10.10548,10.19516,260.7701,359.9681
319.9805,1.118102,12.00855,64.31447,9.294086,12.34872,272.8528,0.0001664959
320.9911,0.9655462,12.90016,63.55048,8.707218,13.79347,285.8952,-0.001176711
322.0016,0.9272534,8.512115,62.69724,8.347534,14.27424,294.6751,-4.404861E-07
323.0124,0.7399948,4.223742,62.00571,8.084263,17.73132,291.8641,0.002613771
